function,protocol,direction,description,method_id
sendBundle,FLASHBOTS,OUTGOING,Sends transaction bundle,0x7535d246
sendCredits,STARGATE,OUTGOING,Sends bridge credits,0x9b3d47b4
sendMessage,ARBITRUM,OUTGOING,Sends message to L2,0x9b3d47b4
sendMessage,LAYERZERO,OUTGOING,Sends arbitrary message,0x9b3d47b4
sendMessage,OPTIMISM,OUTGOING,Sends message to L2,0x9b3d47b4
sendMessage,FRIEND_TECH,OUTGOING,Sends holder message,0x9b3d47b4
sendToL2,HOP,OUTGOING,Sends tokens to L2,0x7c025200
sendToL2,HOP,OUTGOING,Sends tokens to L2 V2,0x7c025200
set_fee_receiver,CURVE,OUTGOING,Sets fee receiver address,0xe74b981b
setActionModule,LENS,OUTGOING,Sets action module,0x7535d246
setApprovalForAll,ERC1155,OUTGOING,Approves operator for all tokens,0xa22cb465
setApprovalForAll,ERC721,OUTGOING,Approves operator for all NFTs,0xa22cb465
setBaseURI,ERC1155,OUTGOING,Sets base URI for all tokens,0x55f804b3
setBaseURI,ERC721,OUTGOING,Sets base URI for metadata,0x55f804b3
setBatch,DIA,OUTGOING,Updates multiple values,0x945bcec9
setDefaultProfile,LENS,OUTGOING,Sets default profile,0x4aea29bd
setDefaultRoyalty,ERC1155,OUTGOING,Sets default royalty,0x4e06fc7f
setDefaultRoyalty,ERC2981,OUTGOING,Sets default royalty info,0x4e06fc7f
setDefaultRoyalty,ERC721,OUTGOING,Sets default royalty,0x4e06fc7f
setDelegateTerms,MAPLE,OUTGOING,Sets delegate terms,0x7535d246
setFees,STARGATE,OUTGOING,Sets pool fee parameters,0xe74b981b
setGuardian,PORTAL,OUTGOING,Sets guardian address,0x8a742e9c
setHookFees,UNISWAP,OUTGOING,Sets fees for hooks,0x2f4f5cc5
setMetadata,ERC3525,OUTGOING,Sets token metadata,0xcd1c0568
setProfileImageURI,LENS,OUTGOING,Sets profile picture,0x7535d246
setProfileMetadata,LENS,OUTGOING,Sets profile metadata,0x7535d246
setReferralCode,GMX,OUTGOING,Sets referral code,0x4b9f2d36
setRelayerApproval,AAVE,OUTGOING,Approves/disapproves a relayer to operate on behalf of the user,0x3c462743
setRelayerFees,LAYERZERO,OUTGOING,Sets relayer fee parameters,0xe74b981b
setReservePause,AAVE,OUTGOING,Pauses or unpauses a reserve,0x48d9f693
setRoyalties,LOOKSRARE,OUTGOING,Sets collection royalties,0x8293745b
setRoyalties,MAGICEDEN,OUTGOING,Sets collection royalties,0x8293745b
setRoyalties,MAGICEDEN,OUTGOING,Sets collection royalties,0x8293745b
setRoyalties,OPENSEA,OUTGOING,Sets collection royalties,0x8293745b
setRoyalties,RARIBLE,OUTGOING,Sets NFT royalties,0x8293745b
setRoyalties,X2Y2,OUTGOING,Sets collection royalties,0x8293745b
setSlotURI,ERC3525,OUTGOING,Sets slot URI,0x9fba176a
setStrategy,CONCENTRATOR,OUTGOING,Sets vault strategy,0x7535d246
settle,UMA,INCOMING,Settles KPI option,0x4e71d92d
settle,JONES,INCOMING,Settles expired option,0x4ce38b5f
settleAuction,MANIFOLD,BOTH,Settles completed auction,0x4ce38b5f
settleAuction,MAGICEDEN,BOTH,Settles completed auction,0x4ce38b5f
settleAuction,MAGICEDEN,BOTH,Settles completed auction,0x4ce38b5f
settleExpired,LYRA,INCOMING,Settles expired option,0x4ce38b5f
settleOption,RIBBON,INCOMING,Settles expired option,0x4ce38b5f
settleOption,DOPEX,INCOMING,Settles expired option,0x4ce38b5f
settleOption,HEGIC,INCOMING,Settles expired option,0x4ce38b5f
settleOption,PREMIA,INCOMING,Settles expired option,0x4ce38b5f
settleOrder,COWSWAP,BOTH,Settles matched order,0x4ce38b5f
settleOrder,MANIFOLD,BOTH,Settles matched order,0x4ce38b5f
settleOrder,ROOK,BOTH,Settles matched order,0x4ce38b5f
settleOrders,GNOSIS,BOTH,Settles batch of orders,0x4d5f327c
settlePosition,HUBBLE,BOTH,Settles trading position,0x4ce38b5f
settleRequest,UMA,INCOMING,Settles price request,0x4ce38b5f
setTokenRoyalty,ERC1155,OUTGOING,Sets token specific royalty,0x5e86d2b0
setTokenRoyalty,ERC2981,OUTGOING,Sets token specific royalty,0x5e86d2b0
setTokenRoyalty,ERC721,OUTGOING,Sets token specific royalty,0x5e86d2b0
setTokenURI,ERC721,OUTGOING,Sets specific token URI,0x162094c4
setURI,ERC1155,OUTGOING,Sets token metadata URI,0x02fe5305
setUsername,FRIEND_TECH,OUTGOING,Sets profile username,0x3f7a5459
setUserUseReserveAsCollateral,AAVE,OUTGOING,Enables/disables an asset as collateral,0x5a3b74b9
setUserUseReserveAsCollateral,AAVE,OUTGOING,Enables/disables an asset as collateral,0x5a3b74b9
shield,AZTEC,OUTGOING,Shields public transaction,0x7535d246
shieldedBurn,ZCASH,OUTGOING,Burns shielded tokens,0x42966c68
shieldedMint,ZCASH,OUTGOING,Mints shielded tokens,0x40c10f19
shieldedTransfer,ZCASH,BOTH,Executes shielded transfer,0x23b872dd
showHand,DECENTRAL,NEUTRAL,Shows poker hand,0x9d2f32dd
shutdownSCD,MAKER,OUTGOING,Shuts down Single Collateral DAI,0x7a9da510
signal,THE_GRAPH,OUTGOING,Signals on subgraph,0x7535d246
signData,REDSTONE,OUTGOING,Signs oracle data,0x8b3a9b4a
simulateBundle,FLASHBOTS,NEUTRAL,Simulates bundle execution,0x9d2f32dd
smartSwap,BEETHOVEN,BOTH,Performs optimized smart swap,0x7c025200
soulBurn,ERC5192,OUTGOING,Burns soulbound token,0x42966c68
soulMint,ERC5192,OUTGOING,Mints soulbound token,0x40c10f19
speedUpRelay,ACROSS,OUTGOING,Accelerates relay process,0x7c025200
speedUpRelay,ACROSS,OUTGOING,Accelerates relay process V2,0x7c025200
spin,ROLLBIT,OUTGOING,Spins casino game,0x8f38249c
splitCard,GODS_UNCHAINED,INCOMING,Splits fused card,0x4ce38b5f
splitPosition,GNOSIS,OUTGOING,Splits conditional token position,0x7c53966a
sponsor,BRIGHTID,OUTGOING,Sponsors user verification,0x8b9e4f93
stake,ACROSS,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,ALLBRIDGE,OUTGOING,Stakes tokens in farm,0xa694fc3a
stake,HOP,OUTGOING,Stakes HOP tokens,0xa694fc3a
stake,HOP,OUTGOING,Stakes HOP tokens V2,0xa694fc3a
stake,MULTICHAIN,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,POLYGON,OUTGOING,Stakes MATIC tokens,0xa694fc3a
stake,SYNAPSE,OUTGOING,Stakes SYN tokens,0xa694fc3a
stake,GMX,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,SYNTHETIX,OUTGOING,Stakes SNX tokens,0xa694fc3a
stake,BALANCER,OUTGOING,Stakes BPT tokens,0xa694fc3a
stake,BANCOR,OUTGOING,Stakes BNT in the protocol,0xa694fc3a
stake,BEETHOVEN,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,CAMELOT,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,CURVE,OUTGOING,Stakes CRV tokens,0xa694fc3a
stake,MAVERICK,OUTGOING,Stakes tokens,0xa694fc3a
stake,MAVERICK,OUTGOING,Stakes tokens,0xa694fc3a
stake,MIX_SWAP,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,ONEINCH,OUTGOING,Stakes tokens,0xa694fc3a
stake,PLATYPUS,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,SOLIDLY,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,SUSHISWAP,OUTGOING,Stakes SUSHI tokens,0xa694fc3a
stake,TRADERJOE,OUTGOING,Stakes JOE tokens,0xa694fc3a
stake,VELODROME,OUTGOING,Stakes VELO tokens,0xa694fc3a
stake,ZEROEX,OUTGOING,Stakes ZRX tokens,0xa694fc3a
stake,ZYBERSWAP,OUTGOING,Stakes LP tokens,0xa694fc3a
stake,CIVIC,OUTGOING,Stakes CVC tokens,0xa694fc3a
stake,THE_GRAPH,OUTGOING,Stakes GRT tokens,0xa694fc3a
stake,DAOMAKER,OUTGOING,Stakes DAO tokens,0xa694fc3a
stake,SEEDIFY,OUTGOING,Stakes SFUND tokens,0xa694fc3a
stake,AAVE,OUTGOING,Stakes tokens in the Safety Module,0xa694fc3a
stake,AAVE,OUTGOING,Stakes tokens in the Safety Module,0xa694fc3a
stake,BENQI,OUTGOING,Stakes QI tokens,0xa694fc3a
stake,NFTX,OUTGOING,Stakes vault tokens,0xa694fc3a
stake,TORNADO,OUTGOING,Stakes TORN tokens,0xa694fc3a
stake,GOLDFINCH,OUTGOING,Stakes pool tokens,0xa694fc3a
stake,ANKR,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,BINANCE,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,LIDO,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,MANTLE,OUTGOING,Stakes MNT tokens,0xa694fc3a
stake,STAKESTONE,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,STAKEWISE,OUTGOING,Stakes ETH in protocol,0xa694fc3a
stake,SWELL,OUTGOING,Stakes tokens in protocol,0xa694fc3a
stake,ALPACA,OUTGOING,Stakes LP tokens in farm,0xa694fc3a
stake,BEEFY,OUTGOING,Stakes BIFI tokens,0xa694fc3a
stake,CONVEX,OUTGOING,Stakes CVX tokens,0xa694fc3a
stake,PICKLE,OUTGOING,Stakes PICKLE tokens,0xa694fc3a
stakeACX,ACROSS,OUTGOING,Stakes ACX tokens,0xa694fc3a
stakeAll,CONVEX,OUTGOING,Stakes all available tokens,0x3ccfd60b
stakeAPI3,API3,OUTGOING,Stakes API3 tokens,0xa694fc3a
stakeApp,POCKET,OUTGOING,Stakes app POKT,0xa694fc3a
stakeATLAS,STAR_ATLAS,OUTGOING,Stakes ATLAS tokens,0xa694fc3a
stakeAXS,AXIE,OUTGOING,Stakes AXS tokens,0xa694fc3a
stakeBETS,BETSWIRL,OUTGOING,Stakes BETS tokens,0xa694fc3a
stakeBLP,BULLPERKS,OUTGOING,Stakes BLP tokens,0xa694fc3a
stakeBlur,BLUR,OUTGOING,Stakes BLUR tokens,0xa694fc3a
stakeBOO,SPOOKYSWAP,OUTGOING,Stakes BOO tokens,0xa694fc3a
stakeBTRFLY,REDACTED,OUTGOING,Stakes BTRFLY tokens,0xa694fc3a
stakeCELR,CELER,OUTGOING,Stakes CELR tokens,0xa694fc3a
stakeCFG,CENTRIFUGE,OUTGOING,Stakes CFG tokens,0xa694fc3a
stakeCHR,CHRONOS,OUTGOING,Stakes CHR tokens,0xa694fc3a
stakeDIA,DIA,OUTGOING,Stakes DIA tokens,0xa694fc3a
stakeDPX,DOPEX,OUTGOING,Stakes DPX tokens,0xa694fc3a
stakeDRIFT,DRIFT,OUTGOING,Stakes DRIFT tokens,0xa694fc3a
stakeDYDX,DYDX,OUTGOING,Stakes DYDX tokens,0xa694fc3a
stakeDYST,DYSTOPIA,OUTGOING,Stakes DYST tokens,0xa694fc3a
stakeEDEN,EDEN,OUTGOING,Stakes EDEN tokens,0xa694fc3a
stakeEsGmx,GMX,OUTGOING,Stakes esGMX tokens,0x12c071b1
stakeFxs,FRAX,OUTGOING,Stakes FXS tokens,0xa694fc3a
stakeGAFI,GAMEFI,OUTGOING,Stakes GAFI tokens,0xa694fc3a
stakeGALA,GALA,OUTGOING,Stakes GALA tokens,0xa694fc3a
stakeGAME,GAMESTARTER,OUTGOING,Stakes GAME tokens,0xa694fc3a
stakeGEIST,GEIST,OUTGOING,Stakes GEIST tokens,0xa694fc3a
stakeGMT,STEPN,OUTGOING,Stakes GMT tokens,0xa694fc3a
stakeGNS,GAINS,OUTGOING,Stakes GNS tokens,0xa694fc3a
stakeGODS,GODS_UNCHAINED,OUTGOING,Stakes GODS tokens,0xa694fc3a
stakeGRAIN,GRANARY,OUTGOING,Stakes GRAIN tokens,0xa694fc3a
stakeHBL,HUBBLE,OUTGOING,Stakes HBL tokens,0xa694fc3a
stakeHEGIC,HEGIC,OUTGOING,Stakes HEGIC tokens,0xa694fc3a
stakeICE,DECENTRAL,OUTGOING,Stakes ICE tokens,0xa694fc3a
stakeILV,ILLUVIUM,OUTGOING,Stakes ILV tokens,0xa694fc3a
stakeILV,ILLUVIUM,OUTGOING,Stakes ILV tokens,0xa694fc3a
stakeINSUR,INSURACE,OUTGOING,Stakes INSUR tokens,0xa694fc3a
stakeJONES,JONES,OUTGOING,Stakes JONES tokens,0xa694fc3a
stakeKWENTA,KWENTA,OUTGOING,Stakes KWENTA tokens,0xa694fc3a
stakeLand,AXIE,OUTGOING,Stakes land plot,0xa694fc3a
stakeLiquidity,NFTX,OUTGOING,Stakes LP tokens,0x0c49ccbe
stakeLOOKS,LOOKSRARE,OUTGOING,Stakes LOOKS tokens,0xa694fc3a
stakeLP,STARGATE,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPToken,DYSTOPIA,OUTGOING,Stakes LP tokens,0x0c49ccbe
stakeLPTokens,ALLBRIDGE,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,SYMBIOSIS,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,MESH_SWAP,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,VULPEFI,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,EMBER_SWORD,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,STAR_ATLAS,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,GEIST,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,HUNDRED,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,BEEFY,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLPTokens,PICKLE,OUTGOING,Stakes LP tokens,0xa694fc3a
stakeLRC,LOOPRING,OUTGOING,Stakes LRC tokens,0xa694fc3a
stakeLVL,LEVEL,OUTGOING,Stakes LVL tokens,0xa694fc3a
stakeLYRA,LYRA,OUTGOING,Stakes LYRA tokens,0xa694fc3a
stakeMaple,MAPLE,OUTGOING,Stakes MPL tokens,0xa694fc3a
stakeMinipool,ROCKETPOOL,OUTGOING,Stakes ETH in minipool,0xa694fc3a
stakeMorpho,MORPHO,OUTGOING,Stakes MORPHO tokens,0xa694fc3a
stakeMYC,MYCELIUM,OUTGOING,Stakes MYC tokens,0xa694fc3a
stakeNFT,MAGICEDEN,OUTGOING,Stakes NFT for rewards,0xa694fc3a
stakeNode,POCKET,OUTGOING,Stakes POKT for node,0xa694fc3a
stakeNXM,NEXUS_MUTUAL,OUTGOING,Stakes NXM tokens,0xa694fc3a
stakePERP,PERPETUAL,OUTGOING,Stakes PERP tokens,0xa694fc3a
stakePGX,PEGAXY,OUTGOING,Stakes PGX tokens,0xa694fc3a
stakePOLIS,STAR_ATLAS,OUTGOING,Stakes POLIS tokens,0xa694fc3a
stakePOLY,POLYNOMIAL,OUTGOING,Stakes POLY tokens,0xa694fc3a
stakePREMIA,PREMIA,OUTGOING,Stakes PREMIA tokens,0xa694fc3a
stakeQUICK,QUICKSWAP,OUTGOING,Stakes QUICK tokens,0xa694fc3a
stakeRAM,RAMSES,OUTGOING,Stakes RAM tokens,0xa694fc3a
stakeRAY,RAYDIUM,OUTGOING,Stakes RAY tokens,0xa694fc3a
stakeRBN,RIBBON,OUTGOING,Stakes RBN tokens,0xa694fc3a
stakeRBW,CRYPTO_UNICORNS,OUTGOING,Stakes RBW tokens,0xa694fc3a
stakeRDNT,RADIANT,OUTGOING,Stakes RDNT tokens,0xa694fc3a
stakeRewards,ETH_GENERIC,OUTGOING,Stakes reward tokens,0x93f4bcb8
stakeRewards,ETH_GENERIC,OUTGOING,Stake reward tokens,0x8f31c7f9
stakeRLB,ROLLBIT,OUTGOING,Stakes RLB tokens,0xa694fc3a
stakeROOK,ROOK,OUTGOING,Stakes ROOK tokens,0xa694fc3a
stakeRPL,ROCKETPOOL,OUTGOING,Stakes RPL tokens,0xa694fc3a
stakeSorare,SORARE,OUTGOING,Stakes Sorare tokens,0xa694fc3a
stakeSPS,SPLINTERLANDS,OUTGOING,Stakes SPS tokens,0xa694fc3a
stakeTHG,THETAN_ARENA,OUTGOING,Stakes THG tokens,0xa694fc3a
stakeTokens,ZAPPER,OUTGOING,Stakes tokens,0xa694fc3a
stakeTRU,TRUEFI,OUTGOING,Stakes TRU tokens,0xa694fc3a
stakeUMB,UMBRELLA,OUTGOING,Stakes UMB tokens,0xa694fc3a
stakeVELA,VELA,OUTGOING,Stakes VELA tokens,0xa694fc3a
stakeWETH,ZED_RUN,OUTGOING,Stakes WETH tokens,0xa694fc3a
stakeWFAIR,WALLFAIR,OUTGOING,Stakes WFAIR tokens,0xa694fc3a
stakeWLD,WORLDCOIN,OUTGOING,Stakes WLD tokens,0xa694fc3a
stakeX2Y2,X2Y2,OUTGOING,Stakes X2Y2 tokens,0xa694fc3a
stakeYAK,YIELD_YAK,OUTGOING,Stakes YAK tokens,0xa694fc3a
startAuction,MANIFOLD,OUTGOING,Starts MEV auction,0x3b11b670
startBattle,SPLINTERLANDS,OUTGOING,Starts card battle,0x1698ee82
startBattle,THETAN_ARENA,OUTGOING,Starts battle match,0x1698ee82
startGame,AXIE,OUTGOING,Starts new game session,0x1698ee82
startGame,DECENTRAL,OUTGOING,Starts poker game,0x1698ee82
startMatch,GODS_UNCHAINED,OUTGOING,Starts new match,0x1698ee82
startMeditation,DEFI_KINGDOMS,OUTGOING,Starts hero meditation,0x1698ee82
startMint,MAGICEDEN,OUTGOING,Starts NFT minting,0x9b3d47b4
startMint,MAGICEDEN,OUTGOING,Starts NFT minting,0x9b3d47b4
startMission,BIGTIME,OUTGOING,Starts new mission,0x1698ee82
startMission,STAR_ATLAS,OUTGOING,Starts fleet mission,0x1698ee82
startMove,STEPN,OUTGOING,Starts move-to-earn session,0x1698ee82
startQuest,DEFI_KINGDOMS,OUTGOING,Starts hero quest,0x1698ee82
startQuest,EMBER_SWORD,OUTGOING,Starts new quest,0x1698ee82
startQuest,ILLUVIUM,OUTGOING,Initiates new quest,0x1698ee82
startRace,CRYPTO_UNICORNS,OUTGOING,Starts unicorn race,0x1698ee82
startRace,PEGAXY,OUTGOING,Starts racing event,0x1698ee82
storeData,FILECOIN,OUTGOING,Stores data on network,0x1698ee82
submit,LIDO,OUTGOING,Submits ETH for staking,0xa1903eab
submitAssessment,NEXUS_MUTUAL,OUTGOING,Submits claim assessment,0x9b3d47b4
submitBackrun,MANIFOLD,OUTGOING,Submits backrun transaction,0x7535d246
submitBlock,ARWEAVE,OUTGOING,Submits mined block,0x9b3d47b4
submitBlock,FLASHBOTS,OUTGOING,Submits built block,0x7535d246
submitBlock,UMBRELLA,OUTGOING,Submits oracle block,0x7535d246
submitBundle,EDEN,OUTGOING,Submits transaction bundle,0x7535d246
submitCheckpoint,POLYGON,OUTGOING,Submits state checkpoint,0x9b3d47b4
submitClaim,INSURACE,OUTGOING,Submits insurance claim,0x9b3d47b4
submitClaim,NEXUS_MUTUAL,OUTGOING,Submits cover claim,0x9b3d47b4
submitOrder,KWENTA,OUTGOING,Submits trading order,0x6c1aaf13
submitOrder,LOOPRING,OUTGOING,Submits order to orderbook,0x6ce8c739
submitOrder,MANIFOLD,OUTGOING,Submits trading order,0x6c1aaf13
submitOrder,ROOK,OUTGOING,Submits trading order,0x6c1aaf13
submitProof,FILECOIN,OUTGOING,Submits storage proof,0x9b3d47b4
submitProof,RAILWAY,OUTGOING,Submits zero-knowledge proof,0x9b3d47b4
submitProposal,WORMHOLE,OUTGOING,Submits governance proposal,0xda95691a
submitProposal,NEXUS_MUTUAL,OUTGOING,Submits new proposal,0xda95691a
submitProposal,BINANCE,OUTGOING,Submits governance proposal,0xda95691a
submitRelay,POCKET,OUTGOING,Submits relay proof,0x9b3d47b4
submitReport,UMBRELLA,OUTGOING,Submits price report,0x9b3d47b4
submitRiskAssessment,UNSLASHED,OUTGOING,Submits risk assessment,0x9b3d47b4
submitSolution,COWSWAP,OUTGOING,Submits settlement solution,0x7535d246
submitSolution,ROOK,OUTGOING,Submits settlement solution,0x7535d246
submitVAA,PORTAL,OUTGOING,Submits verified action approval,0x9b3d47b4
submitValue,TELLOR,OUTGOING,Submits oracle value,0x7535d246
submitVote,AAVE,OUTGOING,Submits vote on proposal,0x612c56fa
submitVoteBySignature,AAVE,OUTGOING,Submits vote using signature (gasless),0x9a802a6d
subscribe,IPFS,INCOMING,Subscribes to topic,0x9b3d47b4
summonHero,DEFI_KINGDOMS,OUTGOING,Summons new hero,0x8f38249c
supply,TRADERJOE,OUTGOING,Supplies assets to lending pool,0x617ba037
supply,AAVE,OUTGOING,Supplies an amount of underlying asset into the protocol,0x617ba037
supply,BENQI,OUTGOING,Supplies assets to the protocol,0x1249c58b
supply,COMPOUND,OUTGOING,Supplies assets to protocol,0x4b8a3529
supply,GEIST,OUTGOING,Supplies assets to protocol,0x617ba037
supply,GRANARY,OUTGOING,Supplies assets to protocol,0x617ba037
supply,HUNDRED,OUTGOING,Supplies assets to protocol,0x617ba037
supply,IRONBANK,OUTGOING,Supplies assets to protocol,0x617ba037
supply,MORPHO,OUTGOING,Supplies assets to protocol,0x617ba037
supply,RADIANT,OUTGOING,Supplies assets to protocol,0x617ba037
supplyWithPermit,AAVE,OUTGOING,Supplies with permit signature (no prior approve needed),0x02c205f0
supplyWithPermitSignature,AAVE,OUTGOING,Supplies assets using EIP-2612 permit,0x680dd47c
supportsInterface,ERC2981,NEUTRAL,Checks interface support,0x01ffc9a7
swap,ALLBRIDGE,BOTH,Swaps tokens across chains,0x128acb08
swap,HOP,BOTH,Swaps between bridge tokens,0x128acb08
swap,HOP,BOTH,Swaps between bridge tokens V2,0x128acb08
swap,STARGATE,BOTH,Swaps tokens across chains,0x128acb08
swap,SYMBIOSIS,BOTH,Swaps tokens across chains,0x128acb08
swap,SYNAPSE,BOTH,Swaps between pool tokens,0x128acb08
swap,GMX,BOTH,Executes token swap,0x128acb08
swap,BALANCER,BOTH,Performs single swap,0x52bbbe29
swap,BEETHOVEN,BOTH,Performs single token swap,0x52bbbe29
swap,LOOPRING,BOTH,Executes token swap,0x128acb08
swap,MAVERICK,BOTH,Executes token swap,0x128acb08
swap,MAVERICK,BOTH,Executes token swap,0x128acb08
swap,MIX_SWAP,BOTH,Executes token swap,0x128acb08
swap,ONEINCH,BOTH,Executes token swap,0x128acb08
swap,ORCA,BOTH,Executes token swap,0x128acb08
swap,PARASWAP,BOTH,Executes token swap,0x128acb08
swap,PLATYPUS,BOTH,Executes token swap,0x128acb08
swap,RAYDIUM,BOTH,Executes token swap,0x128acb08
swap,SUSHISWAP,BOTH,Performs swap with concentrated liquidity,0x128acb08
swap,UNISWAP,BOTH,Performs swap in pool,0x128acb08
swap,UNISWAP,BOTH,Performs swap in pool,0x128acb08
swap,VULPEFI,BOTH,Executes token swap,0x128acb08
swap,WOMBAT,BOTH,Executes token swap,0x128acb08
swap,ZERION,BOTH,Executes token swap,0x128acb08
swap,NFTX,BOTH,Swaps vault tokens,0x128acb08
swapAndBridge,SYNAPSE,BOTH,Swaps and bridges tokens,0x128acb08
swapAndDeposit,AAVE,OUTGOING,Swap token and deposit in one transaction,0x5a0c7376
swapAndDeposit,COMPOUND,OUTGOING,Swap token and deposit in one transaction,0x5a0c7376
swapAndRepay,AAVE,OUTGOING,Swap token and repay loan,0x2db1e36c
swapAndSend,HOP,BOTH,Swaps and bridges tokens,0x128acb08
swapAndSend,HOP,BOTH,Swaps and bridges tokens V2,0x128acb08
swapAndSendV2,ONEINCH,BOTH,Swap and send tokens to recipient,0x985d7a89
swapAndSendV2,PARASWAP,BOTH,Swap and send tokens to recipient,0x985d7a89
swapBaseIn,ORCA,BOTH,Swaps exact input amount,0x9d2f32dd
swapBaseIn,RAYDIUM,BOTH,Swaps exact input amount,0x9d2f32dd
swapBaseOut,ORCA,BOTH,Swaps for exact output amount,0x7c025200
swapBaseOut,RAYDIUM,BOTH,Swaps for exact output amount,0x7c025200
swapBorrowRateMode,AAVE,BOTH,Switches between stable and variable borrow rate,0x94ba89a2
swapBorrowRateMode,AAVE,BOTH,Switches between stable and variable borrow rate,0x94ba89a2
swapETHForExactTokens,UNISWAP,BOTH,Swaps ETH for exact amount of tokens,0xfb3bdb41
swapExactAmountIn,BALANCER,BOTH,Swaps exact amount of tokens in,0x8201aa3f
swapExactAmountOut,BALANCER,BOTH,Swaps for exact amount of tokens out,0x7c5e9ea4
swapExactAVAXForTokens,TRADERJOE,OUTGOING,Swaps exact AVAX for tokens,0x7ff36ab5
swapExactBNBForTokens,BISWAP,OUTGOING,Swaps exact BNB for tokens,0x7ff36ab5
swapExactETHForAlpha,UNISWAP,OUTGOING,Swap exact ETH for Alpha token,0x7ff36ab5
swapExactETHForTokens,CAMELOT,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,CHRONOS,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,DYSTOPIA,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,KYBERSWAP,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,PANCAKESWAP,OUTGOING,Swaps exact amount of BNB for tokens,0x7ff36ab5
swapExactETHForTokens,QUICKSWAP,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,RAMSES,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,SOLIDLY,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,SUSHISWAP,OUTGOING,Swaps exact amount of ETH for tokens,0x7ff36ab5
swapExactETHForTokens,UNISWAP,BOTH,Swaps exact amount of ETH for tokens,0x7ff36ab5
swapExactETHForTokens,VELODROME,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactETHForTokens,ZYBERSWAP,OUTGOING,Swaps exact ETH for tokens,0x7ff36ab5
swapExactFTMForTokens,SPIRITSWAP,OUTGOING,Swaps exact FTM for tokens,0x7ff36ab5
swapExactFTMForTokens,SPOOKYSWAP,OUTGOING,Swaps exact FTM for tokens,0x7ff36ab5
swapExactMATICForTokens,MESH_SWAP,OUTGOING,Swaps exact MATIC for tokens,0x7ff36ab5
swapExactTokensForETH,PANCAKESWAP,BOTH,Swaps exact amount of tokens for BNB,0x18cbafe5
swapExactTokensForETH,SOLIDLY,BOTH,Swaps exact tokens for ETH,0x18cbafe5
swapExactTokensForETH,UNISWAP,BOTH,Swaps exact amount of tokens for ETH,0x18cbafe5
swapExactTokensForTokens,MULTICHAIN,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,BISWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,CAMELOT,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,CHRONOS,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,DYSTOPIA,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,KYBERSWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,MESH_SWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,PANCAKESWAP,BOTH,Swaps exact amount of tokens for another token,0x38ed1739
swapExactTokensForTokens,QUICKSWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,RAMSES,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,SOLIDLY,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,SPIRITSWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
